143-AH 	 Q0 	 IZV950112-00007      	 0       	 51.9465 	 BM25
143-AH 	 Q0 	 IZV950719-00090      	 357     	 10.2403 	 BM25
143-AH 	 Q0 	 IZV950722-00047      	 358     	 10.2403 	 BM25
143-AH 	 Q0 	 IZV950927-00083      	 359     	 10.2403 	 BM25
143-AH 	 Q0 	 IZV951005-00038      	 360     	 10.2403 	 BM25
143-AH 	 Q0 	 IZV951005-00040      	 361     	 10.2403 	 BM25
143-AH 	 Q0 	 IZV951026-00050      	 362     	 10.2403 	 BM25
143-AH 	 Q0 	 IZV951116-00055      	 363     	 10.2403 	 BM25
143-AH 	 Q0 	 IZV951128-00033      	 364     	 10.2403 	 BM25
143-AH 	 Q0 	 IZV951130-00048      	 365     	 10.2403 	 BM25
143-AH 	 Q0 	 IZV950214-00042      	 366     	 10.2375 	 BM25
143-AH 	 Q0 	 IZV951209-00024      	 367     	 10.2358 	 BM25
143-AH 	 Q0 	 IZV951116-00007      	 368     	 10.2355 	 BM25
143-AH 	 Q0 	 IZV950112-00011      	 369     	 10.2316 	 BM25
143-AH 	 Q0 	 IZV950117-00014      	 370     	 10.2316 	 BM25
143-AH 	 Q0 	 IZV950629-00032      	 371     	 10.2239 	 BM25
143-AH 	 Q0 	 IZV950712-00016      	 372     	 10.2203 	 BM25
143-AH 	 Q0 	 IZV950804-00012      	 373     	 10.2078 	 BM25
143-AH 	 Q0 	 IZV951125-00001      	 374     	 10.2019 	 BM25
143-AH 	 Q0 	 IZV950406-00011      	 375     	 10.1862 	 BM25
143-AH 	 Q0 	 IZV950504-00016      	 376     	 10.1709 	 BM25
143-AH 	 Q0 	 IZV950721-00014      	 377     	 10.1709 	 BM25
143-AH 	 Q0 	 IZV950926-00012      	 378     	 10.1709 	 BM25
143-AH 	 Q0 	 IZV951027-00016      	 379     	 10.1709 	 BM25
143-AH 	 Q0 	 IZV951105-00014      	 380     	 10.1709 	 BM25
143-AH 	 Q0 	 IZV951229-00024      	 381     	 10.1709 	 BM25
143-AH 	 Q0 	 IZV950721-00002      	 382     	 10.1615 	 BM25
143-AH 	 Q0 	 IZV950224-00019      	 383     	 10.1501 	 BM25
143-AH 	 Q0 	 IZV950303-00021      	 384     	 10.1501 	 BM25
143-AH 	 Q0 	 IZV950707-00029      	 385     	 10.1501 	 BM25
143-AH 	 Q0 	 IZV950714-00033      	 386     	 10.1372 	 BM25
143-AH 	 Q0 	 IZV950815-00026      	 387     	 10.1297 	 BM25
143-AH 	 Q0 	 IZV951102-00030      	 388     	 10.1297 	 BM25
143-AH 	 Q0 	 IZV950916-00014      	 389     	 10.1228 	 BM25
143-AH 	 Q0 	 IZV950610-00027      	 390     	 10.1099 	 BM25
143-AH 	 Q0 	 IZV951123-00008      	 391     	 10.1099 	 BM25
143-AH 	 Q0 	 IZV950628-00005      	 392     	 10.1049 	 BM25
143-AH 	 Q0 	 IZV950805-00024      	 393     	 10.0931 	 BM25
143-AH 	 Q0 	 IZV951118-00036      	 394     	 10.0873 	 BM25
143-AH 	 Q0 	 IZV950713-00017      	 395     	 10.0650 	 BM25
143-AH 	 Q0 	 IZV950316-00026      	 396     	 10.0577 	 BM25
143-AH 	 Q0 	 IZV950426-00009      	 397     	 10.0492 	 BM25
143-AH 	 Q0 	 IZV950930-00012      	 398     	 10.0489 	 BM25
143-AH 	 Q0 	 IZV950118-00021      	 399     	 10.0395 	 BM25
143-AH 	 Q0 	 IZV950712-00012      	 400     	 10.0268 	 BM25
143-AH 	 Q0 	 IZV950110-00011      	 401     	 10.0247 	 BM25
143-AH 	 Q0 	 IZV951109-00017      	 402     	 10.0213 	 BM25
143-AH 	 Q0 	 IZV950527-00011      	 403     	 10.0184 	 BM25
143-AH 	 Q0 	 IZV950927-00016      	 404     	 10.0125 	 BM25
143-AH 	 Q0 	 IZV950623-00008      	 405     	 9.9844 	 BM25
143-AH 	 Q0 	 IZV950406-00004      	 406     	 9.9839 	 BM25
143-AH 	 Q0 	 IZV951124-00007      	 407     	 9.9839 	 BM25
143-AH 	 Q0 	 IZV951201-00017      	 408     	 9.9725 	 BM25
143-AH 	 Q0 	 IZV950318-00002      	 409     	 9.9510 	 BM25
143-AH 	 Q0 	 IZV950118-00040      	 410     	 9.9471 	 BM25
143-AH 	 Q0 	 IZV950128-00017      	 411     	 9.9471 	 BM25
143-AH 	 Q0 	 IZV950513-00001      	 412     	 9.9471 	 BM25
143-AH 	 Q0 	 IZV950603-00003      	 413     	 9.9471 	 BM25
143-AH 	 Q0 	 IZV950825-00000      	 414     	 9.9471 	 BM25
143-AH 	 Q0 	 IZV950912-00009      	 415     	 9.9471 	 BM25
143-AH 	 Q0 	 IZV950928-00024      	 416     	 9.9471 	 BM25
143-AH 	 Q0 	 IZV951004-00022      	 417     	 9.9471 	 BM25
143-AH 	 Q0 	 IZV950204-00019      	 418     	 9.9353 	 BM25
143-AH 	 Q0 	 IZV950920-00019      	 419     	 9.9339 	 BM25
143-AH 	 Q0 	 IZV951201-00027      	 420     	 9.9238 	 BM25
143-AH 	 Q0 	 IZV950224-00010      	 421     	 9.8872 	 BM25
143-AH 	 Q0 	 IZV950128-00010      	 422     	 9.8789 	 BM25
143-AH 	 Q0 	 IZV950707-00019      	 423     	 9.8769 	 BM25
143-AH 	 Q0 	 IZV950728-00010      	 424     	 9.8753 	 BM25
143-AH 	 Q0 	 IZV950315-00019      	 425     	 9.8674 	 BM25
143-AH 	 Q0 	 IZV950314-00035      	 426     	 9.8549 	 BM25
143-AH 	 Q0 	 IZV950721-00026      	 427     	 9.8538 	 BM25
143-AH 	 Q0 	 IZV951214-00028      	 428     	 9.8496 	 BM25
143-AH 	 Q0 	 IZV950713-00010      	 429     	 9.8428 	 BM25
143-AH 	 Q0 	 IZV950303-00057      	 430     	 9.8157 	 BM25
143-AH 	 Q0 	 IZV950822-00043      	 431     	 9.8157 	 BM25
143-AH 	 Q0 	 IZV951004-00042      	 432     	 9.8157 	 BM25
143-AH 	 Q0 	 IZV951125-00067      	 433     	 9.8157 	 BM25
143-AH 	 Q0 	 IZV950805-00020      	 434     	 9.8149 	 BM25
143-AH 	 Q0 	 IZV950511-00018      	 435     	 9.8085 	 BM25
143-AH 	 Q0 	 IZV950729-00008      	 436     	 9.7971 	 BM25
143-AH 	 Q0 	 IZV950810-00037      	 437     	 9.7971 	 BM25
143-AH 	 Q0 	 IZV951129-00022      	 438     	 9.7971 	 BM25
143-AH 	 Q0 	 IZV950222-00008      	 439     	 9.7880 	 BM25
143-AH 	 Q0 	 IZV950829-00000      	 440     	 9.7871 	 BM25
143-AH 	 Q0 	 IZV951206-00007      	 441     	 9.7871 	 BM25
143-AH 	 Q0 	 IZV950307-00034      	 442     	 9.7751 	 BM25
143-AH 	 Q0 	 IZV950314-00019      	 443     	 9.7654 	 BM25
143-AH 	 Q0 	 IZV950413-00018      	 444     	 9.7654 	 BM25
143-AH 	 Q0 	 IZV950729-00026      	 445     	 9.7597 	 BM25
143-AH 	 Q0 	 IZV950922-00008      	 446     	 9.7527 	 BM25
143-AH 	 Q0 	 IZV950622-00028      	 447     	 9.7498 	 BM25
143-AH 	 Q0 	 IZV951210-00022      	 448     	 9.7359 	 BM25
143-AH 	 Q0 	 IZV950225-00012      	 449     	 9.7351 	 BM25
143-AH 	 Q0 	 IZV950616-00024      	 450     	 9.7230 	 BM25
143-AH 	 Q0 	 IZV950609-00013      	 451     	 9.7101 	 BM25
143-AH 	 Q0 	 IZV950826-00021      	 452     	 9.6523 	 BM25
143-AH 	 Q0 	 IZV950704-00009      	 453     	 9.6397 	 BM25
143-AH 	 Q0 	 IZV951007-00034      	 454     	 9.6227 	 BM25
143-AH 	 Q0 	 IZV950809-00007      	 455     	 9.6047 	 BM25
143-AH 	 Q0 	 IZV950318-00018      	 456     	 9.6007 	 BM25
143-AH 	 Q0 	 IZV950531-00016      	 457     	 9.5991 	 BM25
143-AH 	 Q0 	 IZV950414-00033      	 458     	 9.5901 	 BM25
143-AH 	 Q0 	 IZV950225-00011      	 459     	 9.5431 	 BM25
143-AH 	 Q0 	 IZV950324-00074      	 460     	 9.5431 	 BM25
143-AH 	 Q0 	 IZV950406-00005      	 461     	 9.5431 	 BM25
143-AH 	 Q0 	 IZV950524-00085      	 462     	 9.5431 	 BM25
143-AH 	 Q0 	 IZV950712-00041      	 463     	 9.5431 	 BM25
143-AH 	 Q0 	 IZV950906-00061      	 464     	 9.5431 	 BM25
143-AH 	 Q0 	 IZV950927-00136      	 465     	 9.5431 	 BM25
143-AH 	 Q0 	 IZV951028-00042      	 466     	 9.5431 	 BM25
143-AH 	 Q0 	 IZV951115-00071      	 467     	 9.5431 	 BM25
143-AH 	 Q0 	 IZV951214-00062      	 468     	 9.5431 	 BM25
143-AH 	 Q0 	 IZV951219-00033      	 469     	 9.5431 	 BM25
143-AH 	 Q0 	 IZV951230-00006      	 470     	 9.5431 	 BM25
143-AH 	 Q0 	 IZV950524-00028      	 471     	 9.5397 	 BM25
143-AH 	 Q0 	 IZV950524-00012      	 472     	 9.5311 	 BM25
143-AH 	 Q0 	 IZV950822-00023      	 473     	 9.5311 	 BM25
143-AH 	 Q0 	 IZV950818-00019      	 474     	 9.5271 	 BM25
143-AH 	 Q0 	 IZV950425-00031      	 475     	 9.5261 	 BM25
143-AH 	 Q0 	 IZV950915-00005      	 476     	 9.5038 	 BM25
143-AH 	 Q0 	 IZV950302-00032      	 477     	 9.4942 	 BM25
143-AH 	 Q0 	 IZV950314-00033      	 478     	 9.4942 	 BM25
143-AH 	 Q0 	 IZV950317-00026      	 479     	 9.4942 	 BM25
143-AH 	 Q0 	 IZV950411-00031      	 480     	 9.4942 	 BM25
143-AH 	 Q0 	 IZV950413-00032      	 481     	 9.4942 	 BM25
143-AH 	 Q0 	 IZV950520-00015      	 482     	 9.4942 	 BM25
143-AH 	 Q0 	 IZV950919-00022      	 483     	 9.4942 	 BM25
143-AH 	 Q0 	 IZV950825-00017      	 484     	 9.4919 	 BM25
143-AH 	 Q0 	 IZV950516-00029      	 485     	 9.4793 	 BM25
143-AH 	 Q0 	 IZV950811-00024      	 486     	 9.4778 	 BM25
143-AH 	 Q0 	 IZV951105-00002      	 487     	 9.4778 	 BM25
143-AH 	 Q0 	 IZV950905-00024      	 488     	 9.4578 	 BM25
143-AH 	 Q0 	 IZV950916-00025      	 489     	 9.4567 	 BM25
143-AH 	 Q0 	 IZV951010-00000      	 490     	 9.4541 	 BM25
143-AH 	 Q0 	 IZV951114-00004      	 491     	 9.4254 	 BM25
143-AH 	 Q0 	 IZV951115-00010      	 492     	 9.4224 	 BM25
143-AH 	 Q0 	 IZV950202-00024      	 493     	 9.4109 	 BM25
143-AH 	 Q0 	 IZV950418-00013      	 494     	 9.4109 	 BM25
143-AH 	 Q0 	 IZV951014-00039      	 495     	 9.4109 	 BM25
143-AH 	 Q0 	 IZV950801-00030      	 496     	 9.4030 	 BM25
143-AH 	 Q0 	 IZV951122-00029      	 497     	 9.4030 	 BM25
143-AH 	 Q0 	 IZV950113-00007      	 498     	 9.3978 	 BM25
143-AH 	 Q0 	 IZV950208-00045      	 499     	 9.3978 	 BM25
143-AH 	 Q0 	 IZV950211-00026      	 500     	 9.3978 	 BM25
143-AH 	 Q0 	 IZV950721-00043      	 501     	 9.3907 	 BM25
143-AH 	 Q0 	 IZV950405-00021      	 502     	 9.3808 	 BM25
143-AH 	 Q0 	 IZV951220-00004      	 503     	 9.3727 	 BM25
143-AH 	 Q0 	 IZV950629-00033      	 504     	 9.3690 	 BM25
143-AH 	 Q0 	 IZV950819-00018      	 505     	 9.3346 	 BM25
143-AH 	 Q0 	 IZV951226-00032      	 506     	 9.3311 	 BM25
143-AH 	 Q0 	 IZV951014-00011      	 507     	 9.3209 	 BM25
143-AH 	 Q0 	 IZV951128-00013      	 508     	 9.2973 	 BM25
143-AH 	 Q0 	 IZV950729-00046      	 509     	 9.2862 	 BM25
143-AH 	 Q0 	 IZV950317-00040      	 510     	 9.2796 	 BM25
143-AH 	 Q0 	 IZV950519-00029      	 511     	 9.2796 	 BM25
143-AH 	 Q0 	 IZV950623-00023      	 512     	 9.2796 	 BM25
143-AH 	 Q0 	 IZV950421-00020      	 513     	 9.2767 	 BM25
143-AH 	 Q0 	 IZV950601-00028      	 514     	 9.2702 	 BM25
143-AH 	 Q0 	 IZV951128-00016      	 515     	 9.2702 	 BM25
143-AH 	 Q0 	 IZV951017-00022      	 516     	 9.2695 	 BM25
143-AH 	 Q0 	 IZV951011-00009      	 517     	 9.2670 	 BM25
143-AH 	 Q0 	 IZV950117-00026      	 518     	 9.2298 	 BM25
143-AH 	 Q0 	 IZV950512-00004      	 519     	 9.2178 	 BM25
143-AH 	 Q0 	 IZV950405-00030      	 520     	 9.2125 	 BM25
143-AH 	 Q0 	 IZV950204-00005      	 521     	 9.2068 	 BM25
143-AH 	 Q0 	 IZV950616-00020      	 522     	 9.2010 	 BM25
143-AH 	 Q0 	 IZV950627-00019      	 523     	 9.1932 	 BM25
143-AH 	 Q0 	 IZV951028-00001      	 524     	 9.1850 	 BM25
143-AH 	 Q0 	 IZV950920-00020      	 525     	 9.1746 	 BM25
143-AH 	 Q0 	 IZV950323-00006      	 526     	 9.1689 	 BM25
143-AH 	 Q0 	 IZV950412-00023      	 527     	 9.1607 	 BM25
143-AH 	 Q0 	 IZV950406-00022      	 528     	 9.1522 	 BM25
143-AH 	 Q0 	 IZV950721-00031      	 529     	 9.1500 	 BM25
143-AH 	 Q0 	 IZV950627-00028      	 530     	 9.1479 	 BM25
143-AH 	 Q0 	 IZV951122-00024      	 531     	 9.1415 	 BM25
143-AH 	 Q0 	 IZV950329-00021      	 532     	 9.1398 	 BM25
143-AH 	 Q0 	 IZV950307-00050      	 533     	 9.1322 	 BM25
143-AH 	 Q0 	 IZV950418-00046      	 534     	 9.1322 	 BM25
143-AH 	 Q0 	 IZV950425-00062      	 535     	 9.1322 	 BM25
143-AH 	 Q0 	 IZV950331-00015      	 536     	 9.1300 	 BM25
143-AH 	 Q0 	 IZV950712-00020      	 537     	 9.1300 	 BM25
143-AH 	 Q0 	 IZV950620-00016      	 538     	 9.1037 	 BM25
143-AH 	 Q0 	 IZV950908-00001      	 539     	 9.1014 	 BM25
143-AH 	 Q0 	 IZV950922-00018      	 540     	 9.1014 	 BM25
143-AH 	 Q0 	 IZV950210-00002      	 541     	 9.0973 	 BM25
143-AH 	 Q0 	 IZV950325-00001      	 542     	 9.0973 	 BM25
143-AH 	 Q0 	 IZV950902-00040      	 543     	 9.0654 	 BM25
143-AH 	 Q0 	 IZV950420-00034      	 544     	 9.0611 	 BM25
143-AH 	 Q0 	 IZV951003-00013      	 545     	 9.0599 	 BM25
143-AH 	 Q0 	 IZV950112-00022      	 546     	 9.0496 	 BM25
143-AH 	 Q0 	 IZV950909-00023      	 547     	 9.0496 	 BM25
143-AH 	 Q0 	 IZV950531-00013      	 548     	 9.0341 	 BM25
143-AH 	 Q0 	 IZV950323-00008      	 549     	 9.0256 	 BM25
143-AH 	 Q0 	 IZV950204-00003      	 550     	 9.0209 	 BM25
143-AH 	 Q0 	 IZV950215-00008      	 551     	 9.0209 	 BM25
143-AH 	 Q0 	 IZV950216-00012      	 552     	 9.0209 	 BM25
143-AH 	 Q0 	 IZV950321-00004      	 553     	 9.0209 	 BM25
143-AH 	 Q0 	 IZV950413-00007      	 554     	 9.0209 	 BM25
143-AH 	 Q0 	 IZV950422-00003      	 555     	 9.0209 	 BM25
143-AH 	 Q0 	 IZV950531-00002      	 556     	 9.0209 	 BM25
143-AH 	 Q0 	 IZV950609-00000      	 557     	 9.0209 	 BM25
143-AH 	 Q0 	 IZV950617-00004      	 558     	 9.0209 	 BM25
143-AH 	 Q0 	 IZV950621-00000      	 559     	 9.0209 	 BM25
143-AH 	 Q0 	 IZV950622-00009      	 560     	 9.0209 	 BM25
143-AH 	 Q0 	 IZV950909-00004      	 561     	 9.0209 	 BM25
143-AH 	 Q0 	 IZV950914-00007      	 562     	 9.0209 	 BM25
143-AH 	 Q0 	 IZV950929-00009      	 563     	 9.0209 	 BM25
143-AH 	 Q0 	 IZV951223-00009      	 564     	 9.0209 	 BM25
143-AH 	 Q0 	 IZV951005-00028      	 565     	 9.0116 	 BM25
143-AH 	 Q0 	 IZV950412-00030      	 566     	 9.0004 	 BM25
143-AH 	 Q0 	 IZV950426-00028      	 567     	 9.0004 	 BM25
143-AH 	 Q0 	 IZV950606-00004      	 568     	 9.0004 	 BM25
143-AH 	 Q0 	 IZV950810-00030      	 569     	 9.0004 	 BM25
143-AH 	 Q0 	 IZV951116-00001      	 570     	 9.0004 	 BM25
143-AH 	 Q0 	 IZV951219-00002      	 571     	 8.9894 	 BM25
143-AH 	 Q0 	 IZV950215-00010      	 572     	 8.9757 	 BM25
143-AH 	 Q0 	 IZV951025-00009      	 573     	 8.9710 	 BM25
143-AH 	 Q0 	 IZV950117-00020      	 574     	 8.9588 	 BM25
143-AH 	 Q0 	 IZV950301-00024      	 575     	 8.9345 	 BM25
143-AH 	 Q0 	 IZV950426-00021      	 576     	 8.9345 	 BM25
143-AH 	 Q0 	 IZV950825-00012      	 577     	 8.9345 	 BM25
143-AH 	 Q0 	 IZV951117-00020      	 578     	 8.9345 	 BM25
143-AH 	 Q0 	 IZV950929-00002      	 579     	 8.9319 	 BM25
143-AH 	 Q0 	 IZV950915-00015      	 580     	 8.9288 	 BM25
143-AH 	 Q0 	 IZV950301-00009      	 581     	 8.9246 	 BM25
143-AH 	 Q0 	 IZV950325-00029      	 582     	 8.9246 	 BM25
143-AH 	 Q0 	 IZV951007-00018      	 583     	 8.9246 	 BM25
143-AH 	 Q0 	 IZV950125-00036      	 584     	 8.9151 	 BM25
143-AH 	 Q0 	 IZV950114-00074      	 585     	 8.9047 	 BM25
143-AH 	 Q0 	 IZV950202-00046      	 586     	 8.9047 	 BM25
143-AH 	 Q0 	 IZV950202-00047      	 587     	 8.9047 	 BM25
143-AH 	 Q0 	 IZV950210-00061      	 588     	 8.9047 	 BM25
143-AH 	 Q0 	 IZV950216-00061      	 589     	 8.9047 	 BM25
143-AH 	 Q0 	 IZV950216-00062      	 590     	 8.9047 	 BM25
143-AH 	 Q0 	 IZV950216-00066      	 591     	 8.9047 	 BM25
143-AH 	 Q0 	 IZV950302-00049      	 592     	 8.9047 	 BM25
143-AH 	 Q0 	 IZV950426-00042      	 593     	 8.9047 	 BM25
143-AH 	 Q0 	 IZV950427-00049      	 594     	 8.9047 	 BM25
143-AH 	 Q0 	 IZV950615-00053      	 595     	 8.9047 	 BM25
143-AH 	 Q0 	 IZV950620-00036      	 596     	 8.9047 	 BM25
143-AH 	 Q0 	 IZV950714-00099      	 597     	 8.9047 	 BM25
143-AH 	 Q0 	 IZV950816-00044      	 598     	 8.9047 	 BM25
143-AH 	 Q0 	 IZV950816-00045      	 599     	 8.9047 	 BM25
143-AH 	 Q0 	 IZV951004-00075      	 600     	 8.9047 	 BM25
143-AH 	 Q0 	 IZV951111-00053      	 601     	 8.9047 	 BM25
143-AH 	 Q0 	 IZV951201-00072      	 602     	 8.9047 	 BM25
143-AH 	 Q0 	 IZV951220-00034      	 603     	 8.9047 	 BM25
143-AH 	 Q0 	 IZV950427-00035      	 604     	 8.9003 	 BM25
143-AH 	 Q0 	 IZV951013-00040      	 605     	 8.9003 	 BM25
143-AH 	 Q0 	 IZV950419-00022      	 606     	 8.8972 	 BM25
143-AH 	 Q0 	 IZV950530-00015      	 607     	 8.8962 	 BM25
143-AH 	 Q0 	 IZV950705-00013      	 608     	 8.8962 	 BM25
143-AH 	 Q0 	 IZV950525-00012      	 609     	 8.8939 	 BM25
143-AH 	 Q0 	 IZV950614-00013      	 610     	 8.8842 	 BM25
143-AH 	 Q0 	 IZV950203-00035      	 611     	 8.8793 	 BM25
143-AH 	 Q0 	 IZV950926-00014      	 612     	 8.8472 	 BM25
143-AH 	 Q0 	 IZV951209-00014      	 613     	 8.8472 	 BM25
143-AH 	 Q0 	 IZV950609-00029      	 614     	 8.8364 	 BM25
143-AH 	 Q0 	 IZV950202-00025      	 615     	 8.8248 	 BM25
143-AH 	 Q0 	 IZV950822-00011      	 616     	 8.8209 	 BM25
143-AH 	 Q0 	 IZV950523-00017      	 617     	 8.8008 	 BM25
143-AH 	 Q0 	 IZV951117-00003      	 618     	 8.7996 	 BM25
143-AH 	 Q0 	 IZV950714-00037      	 619     	 8.7843 	 BM25
143-AH 	 Q0 	 IZV950304-00008      	 620     	 8.7841 	 BM25
143-AH 	 Q0 	 IZV950624-00001      	 621     	 8.7841 	 BM25
143-AH 	 Q0 	 IZV950721-00040      	 622     	 8.7841 	 BM25
143-AH 	 Q0 	 IZV950811-00007      	 623     	 8.7841 	 BM25
143-AH 	 Q0 	 IZV951104-00006      	 624     	 8.7841 	 BM25
143-AH 	 Q0 	 IZV950118-00041      	 625     	 8.7495 	 BM25
143-AH 	 Q0 	 IZV951006-00020      	 626     	 8.7472 	 BM25
143-AH 	 Q0 	 IZV950307-00029      	 627     	 8.7418 	 BM25
143-AH 	 Q0 	 IZV950126-00020      	 628     	 8.7340 	 BM25
143-AH 	 Q0 	 IZV950513-00014      	 629     	 8.7241 	 BM25
143-AH 	 Q0 	 IZV951215-00001      	 630     	 8.7241 	 BM25
143-AH 	 Q0 	 IZV950919-00001      	 631     	 8.7157 	 BM25
143-AH 	 Q0 	 IZV950718-00024      	 632     	 8.7149 	 BM25
143-AH 	 Q0 	 IZV950119-00030      	 633     	 8.7109 	 BM25
143-AH 	 Q0 	 IZV950322-00013      	 634     	 8.7109 	 BM25
143-AH 	 Q0 	 IZV950328-00034      	 635     	 8.7109 	 BM25
143-AH 	 Q0 	 IZV950407-00012      	 636     	 8.7109 	 BM25
143-AH 	 Q0 	 IZV950818-00003      	 637     	 8.7109 	 BM25
143-AH 	 Q0 	 IZV951026-00007      	 638     	 8.7109 	 BM25
143-AH 	 Q0 	 IZV951104-00009      	 639     	 8.7109 	 BM25
143-AH 	 Q0 	 IZV951105-00039      	 640     	 8.7109 	 BM25
143-AH 	 Q0 	 IZV950823-00010      	 641     	 8.7007 	 BM25
143-AH 	 Q0 	 IZV951011-00000      	 642     	 8.7007 	 BM25
143-AH 	 Q0 	 IZV950208-00036      	 643     	 8.6853 	 BM25
143-AH 	 Q0 	 IZV950722-00038      	 644     	 8.6853 	 BM25
143-AH 	 Q0 	 IZV950818-00006      	 645     	 8.6853 	 BM25
143-AH 	 Q0 	 IZV950923-00018      	 646     	 8.6853 	 BM25
143-AH 	 Q0 	 IZV951118-00038      	 647     	 8.6853 	 BM25
143-AH 	 Q0 	 IZV950609-00002      	 648     	 8.6775 	 BM25
143-AH 	 Q0 	 IZV950215-00036      	 649     	 8.6004 	 BM25
143-AH 	 Q0 	 IZV950127-00013      	 650     	 8.5955 	 BM25
143-AH 	 Q0 	 IZV950912-00026      	 651     	 8.5955 	 BM25
143-AH 	 Q0 	 IZV950429-00029      	 652     	 8.5938 	 BM25
143-AH 	 Q0 	 IZV950707-00025      	 653     	 8.5938 	 BM25
143-AH 	 Q0 	 IZV950802-00012      	 654     	 8.5918 	 BM25
143-AH 	 Q0 	 IZV951028-00024      	 655     	 8.5855 	 BM25
143-AH 	 Q0 	 IZV950215-00039      	 656     	 8.5801 	 BM25
143-AH 	 Q0 	 IZV950815-00017      	 657     	 8.5801 	 BM25
143-AH 	 Q0 	 IZV950914-00025      	 658     	 8.5801 	 BM25
143-AH 	 Q0 	 IZV951012-00025      	 659     	 8.5801 	 BM25
143-AH 	 Q0 	 IZV951223-00015      	 660     	 8.5801 	 BM25
143-AH 	 Q0 	 IZV950718-00015      	 661     	 8.5681 	 BM25
143-AH 	 Q0 	 IZV950225-00014      	 662     	 8.5677 	 BM25
143-AH 	 Q0 	 IZV950117-00021      	 663     	 8.5624 	 BM25
143-AH 	 Q0 	 IZV950527-00032      	 664     	 8.5517 	 BM25
143-AH 	 Q0 	 IZV950112-00048      	 665     	 8.5513 	 BM25
143-AH 	 Q0 	 IZV950124-00049      	 666     	 8.5513 	 BM25
143-AH 	 Q0 	 IZV950125-00044      	 667     	 8.5513 	 BM25
143-AH 	 Q0 	 IZV950126-00060      	 668     	 8.5513 	 BM25
143-AH 	 Q0 	 IZV950128-00062      	 669     	 8.5513 	 BM25
143-AH 	 Q0 	 IZV950131-00049      	 670     	 8.5513 	 BM25
143-AH 	 Q0 	 IZV950223-00051      	 671     	 8.5513 	 BM25
143-AH 	 Q0 	 IZV950225-00046      	 672     	 8.5513 	 BM25
143-AH 	 Q0 	 IZV950228-00056      	 673     	 8.5513 	 BM25
143-AH 	 Q0 	 IZV950311-00062      	 674     	 8.5513 	 BM25
143-AH 	 Q0 	 IZV950316-00080      	 675     	 8.5513 	 BM25
143-AH 	 Q0 	 IZV950321-00058      	 676     	 8.5513 	 BM25
143-AH 	 Q0 	 IZV950427-00050      	 677     	 8.5513 	 BM25
143-AH 	 Q0 	 IZV950516-00061      	 678     	 8.5513 	 BM25
143-AH 	 Q0 	 IZV950519-00065      	 679     	 8.5513 	 BM25
143-AH 	 Q0 	 IZV950519-00093      	 680     	 8.5513 	 BM25
143-AH 	 Q0 	 IZV950520-00049      	 681     	 8.5513 	 BM25
143-AH 	 Q0 	 IZV950524-00100      	 682     	 8.5513 	 BM25
143-AH 	 Q0 	 IZV950530-00049      	 683     	 8.5513 	 BM25
143-AH 	 Q0 	 IZV950602-00036      	 684     	 8.5513 	 BM25
143-AH 	 Q0 	 IZV950602-00037      	 685     	 8.5513 	 BM25
143-AH 	 Q0 	 IZV950614-00071      	 686     	 8.5513 	 BM25
143-AH 	 Q0 	 IZV950623-00041      	 687     	 8.5513 	 BM25
143-AH 	 Q0 	 IZV950705-00080      	 688     	 8.5513 	 BM25
143-AH 	 Q0 	 IZV950718-00053      	 689     	 8.5513 	 BM25
143-AH 	 Q0 	 IZV950719-00078      	 690     	 8.5513 	 BM25
143-AH 	 Q0 	 IZV950726-00058      	 691     	 8.5513 	 BM25
143-AH 	 Q0 	 IZV950905-00043      	 692     	 8.5513 	 BM25
143-AH 	 Q0 	 IZV951019-00046      	 693     	 8.5513 	 BM25
143-AH 	 Q0 	 IZV951109-00030      	 694     	 8.5513 	 BM25
143-AH 	 Q0 	 IZV951115-00054      	 695     	 8.5513 	 BM25
143-AH 	 Q0 	 IZV951116-00032      	 696     	 8.5513 	 BM25
143-AH 	 Q0 	 IZV951121-00029      	 697     	 8.5513 	 BM25
143-AH 	 Q0 	 IZV951121-00053      	 698     	 8.5513 	 BM25
143-AH 	 Q0 	 IZV951228-00043      	 699     	 8.5513 	 BM25
143-AH 	 Q0 	 IZV950404-00034      	 700     	 8.5399 	 BM25
143-AH 	 Q0 	 IZV951115-00021      	 701     	 8.5359 	 BM25
143-AH 	 Q0 	 IZV950530-00011      	 702     	 8.5347 	 BM25
143-AH 	 Q0 	 IZV950125-00031      	 703     	 8.5173 	 BM25
143-AH 	 Q0 	 IZV950127-00015      	 704     	 8.5078 	 BM25
143-AH 	 Q0 	 IZV951028-00011      	 705     	 8.4991 	 BM25
143-AH 	 Q0 	 IZV951007-00025      	 706     	 8.4961 	 BM25
143-AH 	 Q0 	 IZV950114-00048      	 707     	 8.4934 	 BM25
143-AH 	 Q0 	 IZV950712-00026      	 708     	 8.4934 	 BM25
143-AH 	 Q0 	 IZV950713-00001      	 709     	 8.4934 	 BM25
143-AH 	 Q0 	 IZV951221-00004      	 710     	 8.4934 	 BM25
143-AH 	 Q0 	 IZV950303-00016      	 711     	 8.4473 	 BM25
143-AH 	 Q0 	 IZV950119-00013      	 712     	 8.4447 	 BM25
143-AH 	 Q0 	 IZV950706-00015      	 713     	 8.4447 	 BM25
